SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
675731406.5,00099M13:07:41.719,0099 13:04:20,0.26,,,,246.88,,4.80,,,,56.88,,1,1,1
675731407,00099M13:07:42.205,0099 13:04:21,0.46,,,,156.90,,4.62,,,,61.88,,1,1,1
675731407.5,00099M13:07:42.692,0099 13:04:21,0.77,,,,216.88,,4.83,,,,56.88,,1,1,1
675731408,00099M13:07:43.179,0099 13:04:22,2.01,,,,141.90,,2.39,,,,76.89,,1,1,1
675731408.5,00099M13:07:43.665,0099 13:04:22,1.72,,,,351.89,,2.81,,,,66.88,,1,1,1
675731409,00099M13:07:44.152,0099 13:04:23,0.23,,,,351.89,,3.28,,,,56.88,,1,1,1
675731409.5,00099M13:07:44.638,0099 13:04:23,1.09,,,,306.90,,4.51,,,,51.88,,1,1,1
675731410,00099M13:07:45.125,0099 13:04:24,0.69,,,,351.89,,5.46,,,,56.88,,1,1,1
675731410.5,00099M13:07:45.612,0099 13:04:24,0.51,,,,201.89,,4.66,,,,56.88,,1,1,1
675731411,00099M13:07:46.098,0099 13:04:25,0.94,,,,161.89,,4.34,,,,51.88,,1,1,1
675731411.5,00099M13:07:46.585,0099 13:04:25,0.74,,,,156.90,,4.57,,,,56.88,,1,1,1
675731412,00099M13:07:47.072,0099 13:04:26,0.38,,,,326.90,,4.77,,,,61.88,,1,1,1
675731412.5,00099M13:07:47.558,0099 13:04:26,0.64,,,,351.89,,4.59,,,,61.88,,1,1,1
675731413,00099M13:07:48.045,0099 13:04:27,0.82,,,,161.89,,4.68,,,,56.88,,1,1,1
675731413.5,00099M13:07:48.531,0099 13:04:27,0.15,,,,221.88,,5.06,,,,61.88,,1,1,1
675731414,00099M13:07:49.018,0099 13:04:28,0.51,,,,201.89,,4.83,,,,56.88,,1,1,1
675731414.5,00099M13:07:49.505,0099 13:04:28,0.31,,,,351.89,,4.96,,,,56.88,,1,1,1
675731415,00099M13:07:49.991,0099 13:04:29,0.31,,,,196.89,,3.60,,,,66.88,,1,1,1
675731415.5,00099M13:07:50.478,0099 13:04:29,2.71,,,,141.90,,2.56,,,,71.88,,1,1,1
675731416,00099M13:07:50.965,0099 13:04:30,0.39,,,,351.89,,2.11,,,,81.89,,1,1,1
675731416.5,00099M13:07:51.451,0099 13:04:30,2.75,,,,141.90,,2.36,,,,61.88,,1,1,1
675731417,00099M13:07:51.938,0099 13:04:31,3.94,,,,141.90,,2.44,,,,96.89,,1,1,1
675731417.5,00099M13:07:52.424,0099 13:04:31,3.88,,,,141.90,,2.41,,,,71.88,,1,1,1
675731418,00099M13:07:52.911,0099 13:04:32,2.20,,,,141.90,,2.82,,,,81.89,,1,1,1
675731418.5,00099M13:07:53.398,0099 13:04:32,40.97,,,,341.89,,2.29,,,,81.89,,1,1,1
675731419,00099M13:07:53.884,0099 13:04:33,1.98,,,,141.90,,2.14,,,,71.88,,1,1,1
675731419.5,00099M13:07:54.371,0099 13:04:33,4.82,,,,141.90,,4.19,,,,106.89,,1,1,1
675731420,00099M13:07:54.858,0099 13:04:34,4.14,,,,141.90,,6.10,,,,116.89,,1,1,1
675731420.5,00099M13:07:55.344,0099 13:04:34,4.44,,,,141.90,,6.73,,,,101.89,,1,1,1
675731421,00099M13:07:55.831,0099 13:04:35,5.89,,,,141.90,,6.86,,,,101.89,,1,1,1
675731421.5,00099M13:07:56.317,0099 13:04:35,4.62,,,,141.90,,6.71,,,,96.89,,1,1,1
675731422,00099M13:07:56.804,0099 13:04:36,2.54,,,,141.90,,3.83,,,,91.89,,1,1,1
675731422.5,00099M13:07:57.291,0099 13:04:36,2.87,,,,141.90,,3.17,,,,86.89,,1,1,1
675731423,00099M13:07:57.777,0099 13:04:36,4.11,,,,141.90,,5.97,,,,91.89,,1,1,1
675731423.5,00099M13:07:58.264,0099 13:04:37,6.96,,,,141.90,,7.56,,,,101.89,,1,1,1
675731424,00099M13:07:58.751,0099 13:04:37,6.09,,,,141.90,,6.91,,,,101.89,,1,1,1
675731424.5,00099M13:07:59.237,0099 13:04:38,4.55,,,,141.90,,7.53,,,,91.89,,1,1,1
675731425,00099M13:07:59.724,0099 13:04:38,4.94,,,,141.90,,6.61,,,,101.89,,1,1,1
675731425.5,00099M13:08:00.210,0099 13:04:39,3.21,,,,141.90,,5.98,,,,101.89,,1,1,1
675731426,00099M13:08:00.697,0099 13:04:39,2.94,,,,141.90,,3.68,,,,96.89,,1,1,1
675731426.5,00099M13:08:01.184,0099 13:04:40,4.07,,,,141.90,,4.00,,,,91.89,,1,1,1
675731427,00099M13:08:01.670,0099 13:04:40,4.28,,,,141.90,,4.57,,,,96.89,,1,1,1
675731427.5,00099M13:08:02.157,0099 13:04:41,3.47,,,,141.90,,3.03,,,,91.89,,1,1,1
675731428,00099M13:08:02.644,0099 13:04:41,2.96,,,,141.90,,2.78,,,,66.88,,1,1,1
675731428.5,00099M13:08:03.130,0099 13:04:42,2.23,,,,141.90,,2.85,,,,71.88,,1,1,1
675731429,00099M13:08:03.617,0099 13:04:42,2.54,,,,141.90,,2.80,,,,76.89,,1,1,1
675731429.5,00099M13:08:04.103,0099 13:04:43,2.42,,,,141.90,,2.66,,,,86.89,,1,1,1
675731430,00099M13:08:04.590,0099 13:04:43,3.04,,,,141.90,,2.97,,,,86.89,,1,1,1
675731430.5,00099M13:08:05.077,0099 13:04:44,2.88,,,,141.90,,3.95,,,,91.89,,1,1,1
675731431,00099M13:08:05.563,0099 13:04:44,1.87,,,,141.90,,5.84,,,,91.89,,1,1,1
675731431.5,00099M13:08:06.050,0099 13:04:45,3.46,,,,141.90,,5.75,,,,96.89,,1,1,1
675731432,00099M13:08:06.537,0099 13:04:45,0.67,,,,141.90,,2.99,,,,61.88,,1,1,1
675731432.5,00099M13:08:07.023,0099 13:04:46,3.36,,,,141.90,,2.62,,,,86.89,,1,1,1
675731433,00099M13:08:07.510,0099 13:04:46,2.23,,,,141.90,,2.46,,,,86.89,,1,1,1
675731433.5,00099M13:08:07.996,0099 13:04:47,0.77,,,,141.90,,3.95,,,,76.89,,1,1,1
675731434,00099M13:08:08.483,0099 13:04:47,1.24,,,,351.89,,3.65,,,,61.88,,1,1,1
675731434.5,00099M13:08:08.970,0099 13:04:48,0.31,,,,346.89,,5.59,,,,56.88,,1,1,1
675731435,00099M13:08:09.456,0099 13:04:48,0.54,,,,186.89,,5.50,,,,66.88,,1,1,1
675731435.5,00099M13:08:09.943,0099 13:04:49,3.73,,,,141.90,,3.03,,,,71.88,,1,1,1
675731436,00099M13:08:10.430,0099 13:04:49,3.77,,,,141.90,,2.28,,,,71.88,,1,1,1
675731436.5,00099M13:08:10.916,0099 13:04:50,2.07,,,,141.90,,3.02,,,,86.89,,1,1,1
675731437,00099M13:08:11.403,0099 13:04:50,0.56,,,,351.89,,4.85,,,,61.88,,1,1,1
675731437.5,00099M13:08:11.889,0099 13:04:51,1.57,,,,156.90,,7.23,,,,61.88,,1,1,1
675731438,00099M13:08:12.376,0099 13:04:51,0.87,,,,351.89,,5.60,,,,56.88,,1,1,1
675731438.5,00099M13:08:12.863,0099 13:04:52,0.71,,,,351.89,,6.46,,,,61.88,,1,1,1
675731439,00099M13:08:13.349,0099 13:04:52,0.00,,,,146.90,,3.85,,,,61.88,,1,1,1
675731439.5,00099M13:08:13.836,0099 13:04:53,1.50,,,,351.89,,4.41,,,,56.88,,1,1,1
675731440,00099M13:08:14.323,0099 13:04:53,2.72,,,,141.90,,3.42,,,,76.89,,1,1,1
675731440.5,00099M13:08:14.809,0099 13:04:54,3.76,,,,141.90,,4.02,,,,96.89,,1,1,1
675731441,00099M13:08:15.296,0099 13:04:54,4.66,,,,141.90,,4.58,,,,96.89,,1,1,1
675731441.5,00099M13:08:15.782,0099 13:04:54,3.64,,,,141.90,,3.19,,,,91.89,,1,1,1
675731442,00099M13:08:16.269,0099 13:04:55,39.60,,,,341.89,,3.89,,,,91.89,,1,1,1
675731442.5,00099M13:08:16.756,0099 13:04:55,38.71,,,,341.89,,2.85,,,,76.89,,1,1,1
675731443,00099M13:08:17.242,0099 13:04:56,0.47,,,,241.88,,5.60,,,,61.88,,1,1,1
675731443.5,00099M13:08:17.729,0099 13:04:56,1.66,,,,141.90,,4.03,,,,66.88,,1,1,1
675731444,00099M13:08:18.216,0099 13:04:57,0.84,,,,151.90,,4.08,,,,66.88,,1,1,1
675731444.5,00099M13:08:18.702,0099 13:04:57,3.19,,,,151.90,,3.89,,,,56.88,,1,1,1
675731445,00099M13:08:19.189,0099 13:04:58,2.63,,,,141.90,,3.48,,,,81.89,,1,1,1
675731445.5,00099M13:08:19.675,0099 13:04:58,1.87,,,,141.90,,3.65,,,,66.88,,1,1,1
675731446,00099M13:08:20.162,0099 13:04:59,1.25,,,,141.90,,3.97,,,,61.88,,1,1,1
675731446.5,00099M13:08:20.649,0099 13:04:59,0.47,,,,351.89,,3.29,,,,81.89,,1,1,1
675731447,00099M13:08:21.135,0099 13:05:00,0.63,,,,351.89,,4.48,,,,56.88,,1,1,1
675731447.5,00099M13:08:21.622,0099 13:05:00,0.68,,,,141.90,,3.45,,,,66.88,,1,1,1
675731448,00099M13:08:22.109,0099 13:05:01,0.63,,,,351.89,,4.74,,,,56.88,,1,1,1
675731448.5,00099M13:08:22.595,0099 13:05:01,0.55,,,,351.89,,6.67,,,,56.88,,1,1,1
675731449,00099M13:08:23.082,0099 13:05:02,1.87,,,,161.89,,7.33,,,,51.88,,1,1,1
675731449.5,00099M13:08:23.568,0099 13:05:02,0.00,,,,146.90,,7.70,,,,56.88,,1,1,1
675731450,00099M13:08:24.055,0099 13:05:03,1.36,,,,351.89,,9.59,,,,51.88,,1,1,1
675731450.5,00099M13:08:24.542,0099 13:05:03,0.48,,,,231.88,,7.37,,,,61.88,,1,1,1
675731451,00099M13:08:25.028,0099 13:05:04,0.38,,,,351.89,,9.80,,,,56.88,,1,1,1
675731451.5,00099M13:08:25.515,0099 13:05:04,0.46,,,,351.89,,6.98,,,,66.88,,1,1,1
675731452,00099M13:08:26.002,0099 13:05:05,1.15,,,,141.90,,5.52,,,,61.88,,1,1,1
675731452.5,00099M13:08:26.488,0099 13:05:05,2.40,,,,141.90,,3.87,,,,66.88,,1,1,1
675731453,00099M13:08:26.975,0099 13:05:06,2.18,,,,141.90,,3.50,,,,66.88,,1,1,1
675731453.5,00099M13:08:27.461,0099 13:05:06,1.17,,,,351.89,,3.90,,,,56.88,,1,1,1
675731454,00099M13:08:27.948,0099 13:05:07,0.34,,,,246.88,,6.52,,,,56.88,,1,1,1
675731454.5,00099M13:08:28.435,0099 13:05:07,0.54,,,,351.89,,6.37,,,,51.88,,1,1,1
675731455,00099M13:08:28.921,0099 13:05:08,0.62,,,,201.89,,6.19,,,,61.88,,1,1,1
675731455.5,00099M13:08:29.408,0099 13:05:08,0.38,,,,351.89,,6.60,,,,61.88,,1,1,1
675731456,00099M13:08:29.895,0099 13:05:09,0.00,,,,146.90,,5.00,,,,61.88,,1,1,1
675731456.5,00099M13:08:30.381,0099 13:05:09,0.76,,,,351.89,,6.50,,,,51.88,,1,1,1
675731457,00099M13:08:30.868,0099 13:05:10,0.41,,,,276.89,,6.66,,,,56.88,,1,1,1
675731457.5,00099M13:08:31.354,0099 13:05:10,1.53,,,,161.89,,6.88,,,,56.88,,1,1,1
675731458,00099M13:08:31.841,0099 13:05:11,1.13,,,,351.89,,7.23,,,,56.88,,1,1,1
675731458.5,00099M13:08:32.328,0099 13:05:11,0.53,,,,191.89,,7.60,,,,56.88,,1,1,1
675731459,00099M13:08:32.814,0099 13:05:12,0.57,,,,346.89,,8.32,,,,56.88,,1,1,1
675731459.5,00099M13:08:33.301,0099 13:05:12,1.03,,,,351.89,,7.86,,,,56.88,,1,1,1
675731460,00099M13:08:33.788,0099 13:05:12,0.65,,,,351.89,,7.35,,,,56.88,,1,1,1
675731460.5,00099M13:08:34.274,0099 13:05:13,1.53,,,,156.90,,6.79,,,,56.88,,1,1,1
675731461,00099M13:08:34.761,0099 13:05:13,0.81,,,,156.90,,6.61,,,,56.88,,1,1,1
675731461.5,00099M13:08:35.247,0099 13:05:14,1.18,,,,351.89,,6.93,,,,46.88,,1,1,1
675731462,00099M13:08:35.734,0099 13:05:14,0.88,,,,351.89,,7.23,,,,51.88,,1,1,1
675731462.5,00099M13:08:36.221,0099 13:05:15,2.88,,,,351.89,,6.77,,,,46.88,,1,1,1
675731463,00099M13:08:36.707,0099 13:05:15,3.38,,,,351.89,,6.69,,,,41.88,,1,1,1
675731463.5,00099M13:08:37.194,0099 13:05:16,2.15,,,,351.89,,6.80,,,,46.88,,1,1,1
675731464,00099M13:08:37.681,0099 13:05:16,2.16,,,,351.89,,5.41,,,,51.88,,1,1,1
675731464.5,00099M13:08:38.167,0099 13:05:17,3.16,,,,351.89,,7.03,,,,41.88,,1,1,1
675731465,00099M13:08:38.654,0099 13:05:17,2.49,,,,351.89,,6.04,,,,41.88,,1,1,1
675731465.5,00099M13:08:39.140,0099 13:05:18,3.57,,,,351.89,,4.93,,,,41.88,,1,1,1
675731466,00099M13:08:39.627,0099 13:05:18,3.08,,,,351.89,,5.16,,,,36.88,,1,1,1
675731466.5,00099M13:08:40.114,0099 13:05:19,1.44,,,,351.89,,5.48,,,,46.88,,1,1,1
675731467,00099M13:08:40.600,0099 13:05:19,1.30,,,,351.89,,6.48,,,,46.88,,1,1,1
675731467.5,00099M13:08:41.087,0099 13:05:20,2.08,,,,351.89,,6.74,,,,41.88,,1,1,1
675731468,00099M13:08:41.574,0099 13:05:20,2.28,,,,351.89,,6.91,,,,46.88,,1,1,1
675731468.5,00099M13:08:42.060,0099 13:05:21,1.77,,,,351.89,,7.01,,,,46.88,,1,1,1
675731469,00099M13:08:42.547,0099 13:05:21,1.76,,,,351.89,,6.48,,,,51.88,,1,1,1
675731469.5,00099M13:08:43.033,0099 13:05:22,0.71,,,,351.89,,6.72,,,,51.88,,1,1,1
675731470,00099M13:08:43.520,0099 13:05:22,0.64,,,,351.89,,6.36,,,,51.88,,1,1,1
675731470.5,00099M13:08:44.007,0099 13:05:23,0.78,,,,351.89,,6.14,,,,51.88,,1,1,1
675731471,00099M13:08:44.493,0099 13:05:23,1.13,,,,161.89,,6.15,,,,51.88,,1,1,1
675731471.5,00099M13:08:44.980,0099 13:05:24,1.27,,,,171.89,,6.42,,,,56.88,,1,1,1
675731472,00099M13:08:45.467,0099 13:05:24,0.52,,,,211.88,,6.19,,,,56.88,,1,1,1
675731472.5,00099M13:08:45.953,0099 13:05:25,0.36,,,,246.88,,4.58,,,,56.88,,1,1,1
675731473,00099M13:08:46.440,0099 13:05:25,0.59,,,,206.89,,4.07,,,,56.88,,1,1,1
675731473.5,00099M13:08:46.927,0099 13:05:26,0.17,,,,351.89,,4.40,,,,56.88,,1,1,1
675731474,00099M13:08:47.413,0099 13:05:26,0.37,,,,351.89,,4.42,,,,56.88,,1,1,1
675731474.5,00099M13:08:47.900,0099 13:05:27,1.31,,,,176.89,,4.51,,,,51.88,,1,1,1
675731475,00099M13:08:48.386,0099 13:05:27,1.66,,,,196.89,,5.21,,,,56.88,,1,1,1
675731475.5,00099M13:08:48.873,0099 13:05:28,1.03,,,,176.89,,4.75,,,,51.88,,1,1,1
675731476,00099M13:08:49.360,0099 13:05:28,0.79,,,,176.89,,4.08,,,,56.88,,1,1,1
675731476.5,00099M13:08:49.846,0099 13:05:29,0.41,,,,326.90,,4.53,,,,61.88,,1,1,1
675731477,00099M13:08:50.333,0099 13:05:29,1.03,,,,181.89,,4.93,,,,56.88,,1,1,1
675731477.5,00099M13:08:50.820,0099 13:05:30,1.07,,,,171.89,,4.29,,,,51.88,,1,1,1
675731478,00099M13:08:51.306,0099 13:05:30,0.75,,,,171.89,,4.85,,,,51.88,,1,1,1
675731478.5,00099M13:08:51.793,0099 13:05:31,0.80,,,,351.89,,5.06,,,,56.88,,1,1,1
675731479,00099M13:08:52.279,0099 13:05:31,0.44,,,,351.89,,5.02,,,,56.88,,1,1,1
675731479.5,00099M13:08:52.766,0099 13:05:31,0.73,,,,141.90,,5.31,,,,56.88,,1,1,1
675731480,00099M13:08:53.253,0099 13:05:32,0.22,,,,351.89,,5.46,,,,61.88,,1,1,1
675731480.5,00099M13:08:53.739,0099 13:05:32,0.49,,,,156.90,,4.60,,,,56.88,,1,1,1
675731481,00099M13:08:54.226,0099 13:05:33,0.61,,,,201.89,,4.73,,,,61.88,,1,1,1
675731481.5,00099M13:08:54.713,0099 13:05:33,1.33,,,,156.90,,3.47,,,,61.88,,1,1,1
675731482,00099M13:08:55.199,0099 13:05:34,2.11,,,,141.90,,3.32,,,,56.88,,1,1,1
675731482.5,00099M13:08:55.686,0099 13:05:34,1.68,,,,156.90,,3.51,,,,51.88,,1,1,1
675731483,00099M13:08:56.172,0099 13:05:35,1.14,,,,191.89,,2.89,,,,61.88,,1,1,1
675731483.5,00099M13:08:56.659,0099 13:05:35,1.45,,,,141.90,,3.05,,,,46.88,,1,1,1
675731484,00099M13:08:57.146,0099 13:05:36,0.71,,,,156.90,,2.67,,,,51.88,,1,1,1
675731484.5,00099M13:08:57.632,0099 13:05:36,1.53,,,,141.90,,1.84,,,,91.89,,1,1,1
675731485,00099M13:08:58.119,0099 13:05:37,3.27,,,,141.90,,1.79,,,,86.89,,1,1,1
675731485.5,00099M13:08:58.606,0099 13:05:37,3.20,,,,141.90,,2.27,,,,81.89,,1,1,1
675731486,00099M13:08:59.092,0099 13:05:38,3.58,,,,141.90,,2.57,,,,91.89,,1,1,1
675731486.5,00099M13:08:59.579,0099 13:05:38,2.84,,,,141.90,,2.53,,,,106.89,,1,1,1
675731487,00099M13:09:00.065,0099 13:05:39,2.93,,,,141.90,,3.16,,,,91.89,,1,1,1
675731487.5,00099M13:09:00.552,0099 13:05:39,2.62,,,,141.90,,3.63,,,,91.89,,1,1,1
675731488,00099M13:09:01.039,0099 13:05:40,1.83,,,,141.90,,3.28,,,,86.89,,1,1,1
675731488.5,00099M13:09:01.525,0099 13:05:40,2.33,,,,141.90,,2.78,,,,91.89,,1,1,1
675731489,00099M13:09:02.012,0099 13:05:41,1.56,,,,141.90,,3.12,,,,101.89,,1,1,1
675731489.5,00099M13:09:02.499,0099 13:05:41,1.94,,,,141.90,,1.79,,,,81.89,,1,1,1
675731490,00099M13:09:02.985,0099 13:05:42,0.75,,,,141.90,,1.62,,,,81.89,,1,1,1
675731490.5,00099M13:09:03.472,0099 13:05:42,2.04,,,,141.90,,1.21,,,,76.89,,1,1,1
675731491,00099M13:09:03.958,0099 13:05:43,2.38,,,,141.90,,2.91,,,,101.89,,1,1,1
675731491.5,00099M13:09:04.445,0099 13:05:43,3.22,,,,141.90,,3.45,,,,101.89,,1,1,1
675731492,00099M13:09:04.932,0099 13:05:44,2.22,,,,141.90,,3.59,,,,101.89,,1,1,1
675731492.5,00099M13:09:05.418,0099 13:05:44,2.98,,,,141.90,,3.28,,,,111.89,,1,1,1
675731493,00099M13:09:05.905,0099 13:05:45,3.48,,,,141.90,,2.95,,,,111.89,,1,1,1
675731493.5,00099M13:09:06.392,0099 13:05:45,2.81,,,,141.90,,2.73,,,,101.89,,1,1,1
675731494,00099M13:09:06.878,0099 13:05:46,2.66,,,,141.90,,3.27,,,,101.89,,1,1,1
675731494.5,00099M13:09:07.365,0099 13:05:46,1.22,,,,141.90,,2.36,,,,91.89,,1,1,1
675731495,00099M13:09:07.851,0099 13:05:47,2.67,,,,141.90,,2.98,,,,106.89,,1,1,1
675731495.5,00099M13:09:08.338,0099 13:05:47,3.69,,,,141.90,,3.53,,,,106.89,,1,1,1
675731496,00099M13:09:08.825,0099 13:05:48,3.60,,,,141.90,,3.88,,,,101.89,,1,1,1
675731496.5,00099M13:09:09.311,0099 13:05:48,2.85,,,,141.90,,1.62,,,,81.89,,1,1,1
675731497,00099M13:09:09.798,0099 13:05:49,0.77,,,,351.89,,2.63,,,,51.88,,1,1,1
675731497.5,00099M13:09:10.285,0099 13:05:49,1.17,,,,156.90,,3.03,,,,61.88,,1,1,1
675731498,00099M13:09:10.771,0099 13:05:49,3.62,,,,141.90,,3.70,,,,101.89,,1,1,1
675731498.5,00099M13:09:11.258,0099 13:05:50,4.52,,,,141.90,,6.05,,,,106.89,,1,1,1
675731499,00099M13:09:11.744,0099 13:05:50,39.36,,,,341.89,,3.87,,,,91.89,,1,1,1
675731499.5,00099M13:09:12.231,0099 13:05:51,3.13,,,,141.90,,3.28,,,,91.89,,1,1,1
675731500,00099M13:09:12.718,0099 13:05:51,3.65,,,,141.90,,3.65,,,,96.89,,1,1,1
675731500.5,00099M13:09:13.204,0099 13:05:52,39.27,,,,341.89,,4.09,,,,101.89,,1,1,1
675731501,00099M13:09:13.691,0099 13:05:52,3.32,,,,141.90,,3.92,,,,91.89,,1,1,1
675731501.5,00099M13:09:14.178,0099 13:05:53,4.04,,,,141.90,,4.58,,,,96.89,,1,1,1
675731502,00099M13:09:14.664,0099 13:05:53,3.72,,,,141.90,,4.40,,,,106.89,,1,1,1
675731502.5,00099M13:09:15.151,0099 13:05:54,3.79,,,,141.90,,4.39,,,,101.89,,1,1,1
675731503,00099M13:09:15.637,0099 13:05:54,3.36,,,,141.90,,4.40,,,,101.89,,1,1,1
675731503.5,00099M13:09:16.124,0099 13:05:55,2.24,,,,141.90,,3.65,,,,91.89,,1,1,1
675731504,00099M13:09:16.611,0099 13:05:55,3.38,,,,141.90,,4.06,,,,101.89,,1,1,1
675731504.5,00099M13:09:17.097,0099 13:05:56,3.76,,,,141.90,,5.94,,,,101.89,,1,1,1
675731505,00099M13:09:17.584,0099 13:05:56,3.59,,,,141.90,,5.83,,,,106.89,,1,1,1
675731505.5,00099M13:09:18.071,0099 13:05:57,3.35,,,,141.90,,3.87,,,,96.89,,1,1,1
675731506,00099M13:09:18.557,0099 13:05:57,2.78,,,,141.90,,3.83,,,,96.89,,1,1,1
675731506.5,00099M13:09:19.044,0099 13:05:58,2.33,,,,141.90,,3.90,,,,96.89,,1,1,1
675731507,00099M13:09:19.530,0099 13:05:58,2.63,,,,141.90,,3.91,,,,96.89,,1,1,1
675731507.5,00099M13:09:20.017,0099 13:05:59,1.89,,,,141.90,,3.54,,,,81.89,,1,1,1
675731508,00099M13:09:20.504,0099 13:05:59,1.60,,,,141.90,,2.43,,,,81.89,,1,1,1
675731508.5,00099M13:09:20.990,0099 13:06:00,2.31,,,,141.90,,3.85,,,,91.89,,1,1,1
675731509,00099M13:09:21.477,0099 13:06:00,2.21,,,,141.90,,3.91,,,,96.89,,1,1,1
675731509.5,00099M13:09:21.964,0099 13:06:01,2.58,,,,141.90,,3.94,,,,106.89,,1,1,1
675731510,00099M13:09:22.450,0099 13:06:01,2.65,,,,141.90,,3.48,,,,101.89,,1,1,1
675731510.5,00099M13:09:22.937,0099 13:06:02,2.06,,,,141.90,,2.36,,,,86.89,,1,1,1
675731511,00099M13:09:23.423,0099 13:06:02,3.15,,,,141.90,,3.61,,,,101.89,,1,1,1
675731511.5,00099M13:09:23.910,0099 13:06:03,3.29,,,,141.90,,2.83,,,,91.89,,1,1,1
675731512,00099M13:09:24.397,0099 13:06:03,2.61,,,,141.90,,3.46,,,,106.89,,1,1,1
675731512.5,00099M13:09:24.883,0099 13:06:04,3.04,,,,141.90,,3.50,,,,96.89,,1,1,1
675731513,00099M13:09:25.370,0099 13:06:04,3.05,,,,141.90,,3.12,,,,111.89,,1,1,1
675731513.5,00099M13:09:25.857,0099 13:06:05,2.79,,,,141.90,,3.26,,,,106.89,,1,1,1
675731514,00099M13:09:26.343,0099 13:06:05,2.63,,,,141.90,,3.92,,,,101.89,,1,1,1
675731514.5,00099M13:09:26.830,0099 13:06:06,2.46,,,,141.90,,2.66,,,,86.89,,1,1,1
675731515,00099M13:09:27.316,0099 13:06:06,3.70,,,,141.90,,3.86,,,,96.89,,1,1,1
675731515.5,00099M13:09:27.803,0099 13:06:07,3.18,,,,141.90,,4.19,,,,101.89,,1,1,1
675731516,00099M13:09:28.290,0099 13:06:07,3.72,,,,141.90,,4.56,,,,96.89,,1,1,1
675731516.5,00099M13:09:28.776,0099 13:06:08,3.28,,,,141.90,,6.42,,,,101.89,,1,1,1
675731517,00099M13:09:29.263,0099 13:06:08,3.66,,,,141.90,,6.05,,,,101.89,,1,1,1
675731517.5,00099M13:09:29.750,0099 13:06:08,2.17,,,,141.90,,4.26,,,,96.89,,1,1,1
675731518,00099M13:09:30.236,0099 13:06:09,1.55,,,,141.90,,3.91,,,,86.89,,1,1,1
675731518.5,00099M13:09:30.723,0099 13:06:09,2.46,,,,141.90,,2.76,,,,86.89,,1,1,1
675731519,00099M13:09:31.209,0099 13:06:10,1.20,,,,141.90,,2.25,,,,71.88,,1,1,1
675731519.5,00099M13:09:31.696,0099 13:06:10,2.50,,,,141.90,,2.12,,,,81.89,,1,1,1
675731520,00099M13:09:32.183,0099 13:06:11,2.89,,,,141.90,,2.89,,,,96.89,,1,1,1
675731520.5,00099M13:09:32.669,0099 13:06:11,2.36,,,,141.90,,3.90,,,,96.89,,1,1,1
675731521,00099M13:09:33.156,0099 13:06:12,2.62,,,,141.90,,1.87,,,,86.89,,1,1,1
675731521.5,00099M13:09:33.643,0099 13:06:12,2.44,,,,141.90,,2.06,,,,51.88,,1,1,1
675731522,00099M13:09:34.129,0099 13:06:13,2.09,,,,141.90,,2.22,,,,66.88,,1,1,1
675731522.5,00099M13:09:34.616,0099 13:06:13,2.85,,,,141.90,,2.39,,,,101.89,,1,1,1
675731523,00099M13:09:35.102,0099 13:06:14,0.69,,,,141.90,,2.20,,,,76.89,,1,1,1
675731523.5,00099M13:09:35.589,0099 13:06:14,0.49,,,,156.90,,3.24,,,,51.88,,1,1,1
675731524,00099M13:09:36.076,0099 13:06:15,2.33,,,,141.90,,2.20,,,,91.89,,1,1,1
675731524.5,00099M13:09:36.562,0099 13:06:15,2.94,,,,141.90,,3.25,,,,86.89,,1,1,1
675731525,00099M13:09:37.049,0099 13:06:16,3.03,,,,141.90,,2.79,,,,86.89,,1,1,1
675731525.5,00099M13:09:37.536,0099 13:06:16,3.30,,,,141.90,,2.46,,,,86.89,,1,1,1
675731526,00099M13:09:38.022,0099 13:06:17,2.52,,,,141.90,,2.75,,,,86.89,,1,1,1
675731526.5,00099M13:09:38.509,0099 13:06:17,2.34,,,,141.90,,3.25,,,,91.89,,1,1,1
675731527,00099M13:09:38.995,0099 13:06:18,3.14,,,,141.90,,3.41,,,,96.89,,1,1,1
675731527.5,00099M13:09:39.482,0099 13:06:18,3.57,,,,141.90,,4.01,,,,91.89,,1,1,1
675731528,00099M13:09:39.969,0099 13:06:19,2.94,,,,141.90,,4.08,,,,101.89,,1,1,1
675731528.5,00099M13:09:40.455,0099 13:06:19,3.43,,,,141.90,,3.71,,,,101.89,,1,1,1
675731529,00099M13:09:40.942,0099 13:06:20,3.28,,,,141.90,,2.87,,,,101.89,,1,1,1
675731529.5,00099M13:09:41.429,0099 13:06:20,3.01,,,,141.90,,2.22,,,,91.89,,1,1,1
